account_id,customer_id,account_type,currency,balance,credit_limit,opened_date,closed_date,account_status,branch_code,last_updated_ts
ACC00000623,CUST000044,CURRENT,GBP,141987.29,0,2016-07-05,,ACTIVE,BR700,2025-10-24 20:05:00+00:00
ACC00000624,CUST000363,CURRENT,GBP,484986.88,10000,2017-07-16,,ACTIVE,BR127,2024-12-13 14:48:00+00:00
ACC00000625,CUST000303,CURRENT,GBP,256428.7,25000,2024-08-02,2024-10-30,DORMANT,BR327,2024-04-06 16:16:00+00:00
ACC00000626,CUST000395,SAVINGS,GBP,327126.79,25000,2021-03-31,,ACTIVE,BR723,2024-01-21 19:03:00+00:00
ACC00000627,CUST000354,LOAN,USD,68023.19,0,2018-03-31,,ACTIVE,BR282,2025-07-24 01:43:00+00:00
ACC00000628,CUST000214,CURRENT,GBP,114880.61,25000,2017-01-10,,CLOSED,BR886,2025-01-17 03:10:00+00:00
ACC00000629,CUST000424,SAVINGS,GBP,408687.81,10000,2022-03-31,,ACTIVE,BR340,2024-01-02 16:00:00+00:00
ACC00000630,CUST000130,LOAN,EUR,277522.21,50000,2017-11-10,,ACTIVE,BR477,2024-01-05 10:24:00+00:00
ACC00000631,CUST000288,LOAN,GBP,22576.68,5000,2019-01-29,,ACTIVE,BR470,2024-11-09 00:51:00+00:00
ACC00000632,CUST000312,CURRENT,GBP,168627.13,5000,2023-08-21,,ACTIVE,BR448,2025-08-04 18:23:00+00:00
ACC00000633,CUST000464,CURRENT,GBP,488137.94,50000,2022-11-28,,ACTIVE,BR613,2024-03-12 05:12:00+00:00
ACC00000634,CUST000308,SAVINGS,USD,318480.17,50000,2022-02-28,,ACTIVE,BR942,2025-10-13 19:31:00+00:00
ACC00000635,CUST000249,SAVINGS,GBP,96636.92,50000,2026-01-31,,ACTIVE,BR101,2024-07-05 17:13:00+00:00
ACC00000636,CUST000365,INVESTMENT,GBP,29543.91,0,2024-07-04,,ACTIVE,BR725,2024-12-19 03:55:00+00:00
ACC00000637,CUST000249,LOAN,GBP,90624.56,5000,2025-10-17,,ACTIVE,BR713,2025-11-30 04:38:00+00:00
ACC00000638,CUST000404,CURRENT,GBP,235241.16,25000,2024-04-14,,ACTIVE,BR869,2025-01-18 18:11:00+00:00
ACC00000639,CUST000442,LOAN,USD,344379.71,0,2022-06-24,,DORMANT,BR507,2025-03-27 22:54:00+00:00
ACC00000640,CUST000117,CURRENT,USD,231038.21,10000,2018-02-06,,ACTIVE,BR179,2026-03-01 05:32:00+00:00
ACC00000641,CUST000146,CURRENT,USD,344668.99,50000,2020-07-07,,ACTIVE,BR761,2024-06-01 14:01:00+00:00
ACC00000642,CUST000097,CURRENT,GBP,425264.38,25000,2023-08-06,,ACTIVE,BR335,2025-09-29 01:59:00+00:00
ACC00000643,CUST000060,INVESTMENT,USD,280878.94,5000,2024-05-22,,ACTIVE,BR241,2025-07-04 03:51:00+00:00
ACC00000644,CUST000233,CURRENT,GBP,164508.54,25000,2026-02-24,,ACTIVE,BR611,2024-11-15 09:06:00+00:00
ACC00000645,CUST000399,CURRENT,EUR,146313.95,0,2026-01-18,2025-10-31,DORMANT,BR292,2024-12-23 21:11:00+00:00
ACC00000646,CUST000369,CURRENT,GBP,160952.62,25000,2020-02-29,,ACTIVE,BR145,2025-08-27 16:10:00+00:00
ACC00000647,CUST000104,CURRENT,USD,47948.19,50000,2023-08-17,,ACTIVE,BR316,2024-04-12 15:12:00+00:00
ACC00000648,CUST000308,CURRENT,GBP,437433.27,5000,2016-11-15,,ACTIVE,BR409,2025-09-09 04:39:00+00:00
ACC00000649,CUST000208,CURRENT,EUR,454824.23,5000,2024-06-17,,ACTIVE,BR545,2024-12-11 14:59:00+00:00
ACC00000650,CUST000023,INVESTMENT,GBP,245444.99,5000,2019-12-02,,ACTIVE,BR195,2025-11-05 17:53:00+00:00
ACC00000651,CUST000175,CURRENT,GBP,459576.56,5000,2016-12-15,,ACTIVE,BR447,2025-02-02 14:07:00+00:00
ACC00000652,CUST000404,CURRENT,GBP,317577.36,0,2020-04-10,,ACTIVE,BR493,2025-11-15 17:04:00+00:00
ACC00000653,CUST000107,SAVINGS,GBP,345076.38,0,2023-02-11,,ACTIVE,BR769,2024-12-12 07:23:00+00:00
ACC00000654,CUST000321,INVESTMENT,GBP,230601.06,25000,2015-01-24,2021-08-25,CLOSED,BR284,2024-05-24 07:52:00+00:00
ACC00000655,CUST000346,CURRENT,EUR,102634.95,0,2019-07-24,,ACTIVE,BR535,2025-05-17 06:50:00+00:00
ACC00000656,CUST000128,CURRENT,GBP,237776.83,5000,2015-05-21,,ACTIVE,BR254,2025-02-17 01:22:00+00:00
ACC00000657,CUST000034,SAVINGS,GBP,383015.95,10000,2023-02-16,,ACTIVE,BR391,2024-03-01 15:51:00+00:00
ACC00000658,CUST000151,CURRENT,EUR,406399.6,25000,2025-08-18,,DORMANT,BR418,2025-11-06 22:48:00+00:00
ACC00000659,CUST000275,CURRENT,GBP,402672.01,10000,2017-12-30,,ACTIVE,BR496,2025-08-28 03:54:00+00:00
ACC00000660,CUST000384,CURRENT,GBP,184835.46,5000,2017-06-21,,ACTIVE,BR791,2025-06-16 02:42:00+00:00
ACC00000661,CUST000057,LOAN,GBP,197157.85,10000,2016-05-03,,ACTIVE,BR940,2025-11-01 10:58:00+00:00
ACC00000662,CUST000167,LOAN,GBP,412172.58,25000,2022-11-01,,ACTIVE,BR592,2025-06-23 18:36:00+00:00
ACC00000663,CUST000199,SAVINGS,USD,-1603.68,0,2023-02-04,2020-06-16,ACTIVE,BR135,2025-12-20 17:33:00+00:00
ACC00000664,CUST000285,CURRENT,GBP,-4.49,5000,2018-02-15,,ACTIVE,BR367,2025-02-07 17:41:00+00:00
ACC00000665,CUST000481,SAVINGS,USD,175732.77,50000,2021-08-11,,CLOSED,BR531,2024-07-24 09:20:00+00:00
ACC00000666,CUST000417,SAVINGS,GBP,275119.26,25000,2025-04-29,,ACTIVE,BR283,2024-05-18 14:48:00+00:00
ACC00000667,CUST000098,SAVINGS,USD,66913.0,0,2018-03-26,,ACTIVE,BR267,2024-07-21 09:40:00+00:00
ACC00000668,CUST000417,CURRENT,GBP,217406.1,10000,2024-06-11,2023-12-13,ACTIVE,BR507,2025-03-12 12:27:00+00:00
ACC00000669,CUST000462,SAVINGS,GBP,313823.96,5000,2020-06-09,,ACTIVE,BR798,2025-01-21 02:31:00+00:00
ACC00000670,CUST000240,SAVINGS,USD,455917.93,50000,2019-09-23,2022-10-26,ACTIVE,BR629,2024-01-25 15:06:00+00:00
ACC00000671,CUST000238,SAVINGS,GBP,176754.16,50000,2020-01-14,,DORMANT,BR954,2024-11-25 17:30:00+00:00
ACC00000672,CUST000018,CURRENT,EUR,487531.18,0,2016-04-02,,ACTIVE,BR208,2025-09-16 12:19:00+00:00
ACC00000673,CUST000068,SAVINGS,EUR,95557.05,10000,2018-02-02,,ACTIVE,BR576,2025-05-24 09:49:00+00:00
ACC00000674,CUST000078,LOAN,EUR,138470.95,25000,2017-08-18,,CLOSED,BR925,2025-12-01 22:03:00+00:00
ACC00000675,CUST000231,CURRENT,USD,105567.25,25000,2018-03-18,,ACTIVE,BR184,2025-06-24 01:12:00+00:00
ACC00000676,CUST000433,SAVINGS,GBP,127309.42,50000,2023-06-20,,ACTIVE,BR454,2024-04-01 09:57:00+00:00
ACC00000677,CUST000448,CURRENT,USD,83013.68,25000,2015-08-04,,ACTIVE,BR802,2025-08-24 23:57:00+00:00
ACC00000678,CUST000232,CURRENT,USD,423004.76,5000,2024-07-11,,ACTIVE,BR850,2025-08-07 17:11:00+00:00
ACC00000679,CUST000408,CURRENT,GBP,119211.95,5000,2023-05-03,,ACTIVE,BR203,2025-10-18 10:47:00+00:00
ACC00000680,CUST000464,LOAN,USD,93973.72,10000,2016-03-19,,ACTIVE,BR771,2024-02-19 17:01:00+00:00
ACC00000681,CUST000029,CURRENT,USD,83919.1,0,2017-05-18,,ACTIVE,BR983,2024-02-18 09:24:00+00:00
ACC00000682,CUST000261,CURRENT,GBP,127203.25,10000,2016-08-27,,ACTIVE,BR514,2024-07-11 11:34:00+00:00
ACC00000683,CUST000283,INVESTMENT,USD,46101.06,0,2025-09-11,,DORMANT,BR922,2024-02-23 21:55:00+00:00
ACC00000684,CUST000340,SAVINGS,GBP,414880.1,0,2018-07-19,2023-12-23,ACTIVE,BR926,2025-03-20 23:32:00+00:00
ACC00000685,CUST000278,CURRENT,GBP,64307.98,0,2015-09-05,,DORMANT,BR112,2025-06-20 05:32:00+00:00
ACC00000686,CUST000010,SAVINGS,GBP,325708.94,10000,2018-04-18,,CLOSED,BR264,2025-01-14 21:44:00+00:00
ACC00000687,CUST000289,CURRENT,USD,441930.82,50000,2023-03-12,,ACTIVE,BR426,2024-02-15 06:06:00+00:00
ACC00000688,CUST000166,CURRENT,GBP,165883.56,5000,2018-03-03,,ACTIVE,BR231,2025-04-13 05:57:00+00:00
ACC00000689,CUST000459,SAVINGS,GBP,101169.88,0,2016-10-09,,ACTIVE,BR688,2024-08-14 22:20:00+00:00
ACC00000690,CUST000398,INVESTMENT,GBP,225382.86,50000,2020-06-30,,CLOSED,BR619,2024-03-15 22:13:00+00:00
ACC00000691,CUST000034,SAVINGS,GBP,181668.53,10000,2016-09-23,,ACTIVE,BR493,2025-05-22 06:36:00+00:00
ACC00000692,CUST000075,CURRENT,GBP,183036.88,5000,2015-04-13,,ACTIVE,BR802,2025-10-17 19:00:00+00:00
ACC00000693,CUST000421,CURRENT,USD,81536.7,10000,2024-05-04,,CLOSED,BR565,2024-02-16 12:13:00+00:00
ACC00000694,CUST000170,INVESTMENT,EUR,261098.0,25000,2018-05-11,,ACTIVE,BR111,2025-12-06 03:59:00+00:00
ACC00000695,CUST000188,SAVINGS,GBP,398506.53,50000,2019-02-03,,ACTIVE,BR597,2024-10-24 00:57:00+00:00
ACC00000696,CUST000268,CURRENT,GBP,309717.91,0,2025-07-15,,ACTIVE,BR769,2024-09-03 21:52:00+00:00
ACC00000697,CUST000083,CURRENT,USD,214027.62,10000,2018-02-21,,ACTIVE,BR786,2026-05-01 10:11:00+00:00
ACC00000698,CUST000303,CURRENT,USD,354025.78,0,2021-09-19,,ACTIVE,BR511,2025-02-03 07:23:00+00:00
ACC00000699,CUST000094,SAVINGS,EUR,54839.13,50000,2025-07-18,,ACTIVE,BR532,2026-05-07 12:02:00+00:00
ACC00000700,CUST000059,SAVINGS,EUR,440775.18,50000,2024-03-25,,ACTIVE,BR889,2024-06-08 04:38:00+00:00
ACC00000701,CUST000392,INVESTMENT,USD,61051.31,5000,2022-07-26,,ACTIVE,BR155,2024-09-09 19:42:00+00:00
ACC00000702,CUST000155,CURRENT,GBP,90768.77,25000,2024-12-16,,ACTIVE,BR410,2024-09-21 13:43:00+00:00
ACC00000703,CUST000429,CURRENT,GBP,263940.13,25000,2015-04-19,,ACTIVE,BR535,2025-08-07 22:55:00+00:00
ACC00000704,CUST000355,INVESTMENT,GBP,345648.72,10000,2021-06-07,,ACTIVE,BR364,2025-10-03 09:13:00+00:00
ACC00000705,CUST000136,SAVINGS,GBP,155565.56,10000,2017-06-30,,ACTIVE,BR859,2025-10-31 23:58:00+00:00
ACC00000706,CUST000044,CURRENT,GBP,211917.78,5000,2018-07-01,,ACTIVE,BR749,2024-10-06 13:44:00+00:00
ACC00000707,CUST000439,CURRENT,GBP,316252.19,50000,2016-05-06,,ACTIVE,BR218,2024-01-11 13:52:00+00:00
ACC00000708,CUST000186,INVESTMENT,GBP,460111.86,50000,2015-09-21,,ACTIVE,BR718,2025-02-27 12:17:00+00:00
ACC00000709,CUST000415,SAVINGS,USD,380356.6,50000,2018-11-22,,ACTIVE,BR926,2024-07-13 15:16:00+00:00
ACC00000710,CUST000152,INVESTMENT,GBP,291599.57,5000,2026-04-15,,ACTIVE,BR921,2025-09-06 00:40:00+00:00
ACC00000711,CUST000263,INVESTMENT,GBP,426489.89,0,2018-08-06,,ACTIVE,BR561,2025-12-10 12:02:00+00:00
ACC00000712,CUST000088,CURRENT,GBP,143562.29,25000,2015-03-31,,ACTIVE,BR614,2025-12-13 14:08:00+00:00
ACC00000713,CUST000188,INVESTMENT,GBP,70026.29,0,2023-11-22,,ACTIVE,BR481,2025-11-09 22:14:00+00:00
ACC00000714,CUST000019,SAVINGS,USD,119821.68,50000,2024-07-02,,ACTIVE,BR899,2024-03-13 20:07:00+00:00
ACC00000715,CUST000102,SAVINGS,GBP,312876.87,25000,2025-03-10,,DORMANT,BR584,2024-04-28 05:57:00+00:00
ACC00000716,CUST000047,SAVINGS,GBP,136437.02,10000,2020-10-14,,ACTIVE,BR829,2026-03-21 15:04:00+00:00
ACC00000717,CUST000253,CURRENT,EUR,58861.56,5000,2026-04-04,,ACTIVE,BR443,2024-07-06 17:20:00+00:00
ACC00000718,CUST000400,LOAN,USD,251676.09,10000,2021-11-12,,ACTIVE,BR964,2024-06-20 23:16:00+00:00
ACC00000719,CUST000453,INVESTMENT,USD,289961.52,5000,2020-02-06,,ACTIVE,BR647,2025-11-28 22:59:00+00:00
ACC00000720,CUST000078,SAVINGS,USD,241940.27,25000,2024-07-02,2024-09-20,ACTIVE,BR473,2025-12-12 12:18:00+00:00
ACC00000721,CUST000171,INVESTMENT,EUR,362285.76,25000,2018-07-08,,ACTIVE,BR214,2025-07-03 09:18:00+00:00
ACC00000722,CUST000242,SAVINGS,GBP,391255.94,5000,2021-02-04,,ACTIVE,BR904,2025-08-06 08:06:00+00:00
ACC00000723,CUST000437,SAVINGS,USD,394453.6,50000,2017-01-23,,ACTIVE,BR283,2026-02-18 03:25:00+00:00
ACC00000724,CUST000156,SAVINGS,GBP,305517.66,10000,2023-06-20,,ACTIVE,BR534,2026-04-22 06:05:00+00:00
ACC00000725,CUST000164,INVESTMENT,GBP,79553.94,5000,2017-10-22,,ACTIVE,BR644,2025-07-22 15:12:00+00:00
ACC00000726,CUST000385,CURRENT,GBP,190998.5,0,2019-10-02,,ACTIVE,BR877,2024-05-10 16:02:00+00:00
ACC00000727,CUST000050,CURRENT,USD,440623.15,50000,2023-12-25,,ACTIVE,BR492,2025-04-25 15:06:00+00:00
ACC00000728,CUST000492,CURRENT,GBP,374323.82,10000,2016-04-03,,ACTIVE,BR991,2024-04-24 07:02:00+00:00
ACC00000729,CUST000259,CURRENT,EUR,184004.38,10000,2019-11-29,,ACTIVE,BR790,2026-05-03 12:11:00+00:00
ACC00000730,CUST000497,SAVINGS,USD,257040.64,50000,2023-10-19,,ACTIVE,BR181,2024-03-26 22:51:00+00:00
ACC00000731,CUST000103,CURRENT,GBP,85394.25,0,2019-02-13,,ACTIVE,BR253,2024-03-10 07:27:00+00:00
ACC00000732,CUST000019,CURRENT,GBP,354805.87,10000,2016-09-24,,ACTIVE,BR107,2025-09-22 11:28:00+00:00
ACC00000733,CUST000194,SAVINGS,GBP,260365.21,50000,2025-07-04,,CLOSED,BR445,2026-01-26 04:28:00+00:00
ACC00000734,CUST000433,CURRENT,GBP,239065.01,25000,2025-09-15,,ACTIVE,BR824,2025-09-03 01:42:00+00:00
ACC00000735,CUST000058,CURRENT,GBP,477654.71,5000,2022-01-09,,ACTIVE,BR704,2025-05-30 06:49:00+00:00
ACC00000736,CUST000156,CURRENT,EUR,234247.87,25000,2024-02-01,,CLOSED,BR364,2024-08-03 23:20:00+00:00
ACC00000737,CUST000023,SAVINGS,GBP,288499.28,10000,2023-07-14,,ACTIVE,BR302,2024-02-14 18:00:00+00:00
ACC00000738,CUST000425,CURRENT,GBP,317243.33,25000,2018-09-12,,ACTIVE,BR627,2024-06-05 10:55:00+00:00
ACC00000739,CUST000436,SAVINGS,GBP,394265.36,0,2016-03-23,,ACTIVE,BR932,2024-09-13 05:22:00+00:00
ACC00000740,CUST000167,SAVINGS,GBP,323117.32,10000,2023-05-02,,ACTIVE,BR729,2025-04-18 06:57:00+00:00
ACC00000741,CUST000445,SAVINGS,USD,99635.8,5000,2024-07-07,,ACTIVE,BR845,2025-10-21 01:25:00+00:00
ACC00000742,CUST000052,CURRENT,USD,446916.74,5000,2019-05-15,,ACTIVE,BR993,2025-01-24 04:18:00+00:00
ACC00000743,CUST000384,CURRENT,GBP,223300.44,5000,2021-01-20,,ACTIVE,BR565,2025-06-01 02:14:00+00:00
ACC00000744,CUST000373,LOAN,GBP,113364.22,0,2017-06-07,,ACTIVE,BR545,2024-07-07 20:12:00+00:00
ACC00000745,CUST000012,SAVINGS,USD,105389.83,5000,2017-05-05,,ACTIVE,BR149,2024-12-09 21:46:00+00:00
ACC00000746,CUST000380,INVESTMENT,GBP,209636.54,25000,2016-09-29,,CLOSED,BR575,2025-03-25 00:55:00+00:00
ACC00000747,CUST000320,INVESTMENT,USD,185426.9,25000,2023-02-19,,ACTIVE,BR388,2025-03-27 02:53:00+00:00
ACC00000748,CUST000105,CURRENT,GBP,74390.71,10000,2022-07-11,,ACTIVE,BR140,2024-09-08 19:33:00+00:00
ACC00000749,CUST000101,CURRENT,USD,420427.96,5000,2015-08-18,,ACTIVE,BR224,2024-10-21 17:10:00+00:00
ACC00000750,CUST000144,SAVINGS,USD,123537.27,0,2020-05-16,,ACTIVE,BR988,2024-05-26 17:20:00+00:00
ACC00000751,CUST000267,SAVINGS,GBP,37803.25,50000,2021-04-30,,ACTIVE,BR601,2024-02-28 03:43:00+00:00
ACC00000752,CUST000387,CURRENT,GBP,374569.49,25000,2018-08-26,,ACTIVE,BR571,2024-03-07 13:33:00+00:00
ACC00000753,CUST000336,SAVINGS,USD,143999.25,10000,2017-05-22,,DORMANT,BR475,2025-07-01 00:39:00+00:00
ACC00000754,CUST000137,CURRENT,GBP,257004.46,25000,2016-06-19,,CLOSED,BR151,2026-01-07 05:46:00+00:00
ACC00000755,CUST000079,SAVINGS,USD,111239.68,25000,2019-10-02,,ACTIVE,BR713,2024-11-25 11:02:00+00:00
ACC00000756,CUST000058,CURRENT,USD,15777.18,10000,2015-03-31,,ACTIVE,BR802,2024-05-26 03:43:00+00:00
ACC00000757,CUST000480,CURRENT,GBP,253692.35,25000,2021-12-07,,DORMANT,BR478,2024-08-27 00:24:00+00:00
ACC00000758,CUST000280,CURRENT,USD,164868.86,25000,2019-03-18,,ACTIVE,BR358,2024-01-04 18:03:00+00:00
ACC00000759,CUST000052,CURRENT,GBP,222831.36,0,2019-07-11,,ACTIVE,BR535,2026-04-13 12:49:00+00:00
ACC00000760,CUST000272,CURRENT,EUR,213415.36,50000,2015-09-23,,ACTIVE,BR445,2025-08-03 03:54:00+00:00
ACC00000761,CUST000275,CURRENT,USD,180593.53,10000,2020-05-22,,ACTIVE,BR791,2024-08-17 20:02:00+00:00
ACC00000762,CUST000136,SAVINGS,GBP,246259.25,10000,2021-01-14,,ACTIVE,BR403,2025-07-31 17:04:00+00:00
ACC00000763,CUST000472,CURRENT,GBP,132874.83,5000,2016-11-27,,ACTIVE,BR885,2024-01-21 20:52:00+00:00
ACC00000764,CUST000403,LOAN,EUR,7482.69,50000,2016-01-03,,ACTIVE,BR938,2025-05-02 18:41:00+00:00
ACC00000765,CUST000288,SAVINGS,GBP,218052.69,25000,2025-11-07,,ACTIVE,BR124,2025-01-30 09:43:00+00:00
ACC00000766,CUST000086,CURRENT,USD,129140.56,0,2016-01-10,,ACTIVE,BR655,2025-09-22 12:28:00+00:00
ACC00000767,CUST000156,CURRENT,GBP,33323.66,5000,2016-01-29,,ACTIVE,BR373,2026-02-05 07:43:00+00:00
ACC00000768,CUST000447,CURRENT,GBP,450245.3,10000,2022-01-21,,ACTIVE,BR283,2025-05-17 19:16:00+00:00
ACC00000769,CUST000271,SAVINGS,GBP,143731.5,50000,2017-02-02,,ACTIVE,BR400,2024-12-19 20:29:00+00:00
ACC00000770,CUST000026,LOAN,GBP,248391.28,0,2021-12-03,,ACTIVE,BR465,2025-05-05 04:29:00+00:00
ACC00000771,CUST000015,SAVINGS,USD,271059.2,10000,2015-03-11,2025-09-02,ACTIVE,BR527,2025-07-03 11:14:00+00:00
ACC00000772,CUST000452,CURRENT,GBP,34470.3,25000,2022-12-31,,ACTIVE,BR117,2024-05-27 09:40:00+00:00
ACC00000773,CUST000026,LOAN,GBP,134594.6,5000,2021-05-02,,ACTIVE,BR557,2026-01-18 05:24:00+00:00
ACC00000774,CUST000192,SAVINGS,USD,110009.5,50000,2023-12-06,,ACTIVE,BR432,2024-09-20 05:23:00+00:00
ACC00000775,CUST000044,CURRENT,USD,54886.88,5000,2026-03-21,,ACTIVE,BR404,2026-01-27 00:27:00+00:00
ACC00000776,CUST000196,CURRENT,USD,176919.63,25000,2019-05-16,,ACTIVE,BR751,2026-04-04 09:09:00+00:00
ACC00000777,CUST000353,INVESTMENT,GBP,270743.16,25000,2022-01-20,,ACTIVE,BR136,2024-02-13 14:26:00+00:00
ACC00000778,CUST000446,SAVINGS,USD,163547.71,10000,2023-10-06,,ACTIVE,BR710,2025-12-28 17:54:00+00:00
ACC00000779,CUST000315,CURRENT,USD,335929.2,5000,2022-12-25,,ACTIVE,BR214,2024-08-20 12:08:00+00:00
ACC00000780,CUST000346,INVESTMENT,USD,121261.94,5000,2017-11-27,,ACTIVE,BR465,2025-10-03 11:13:00+00:00
ACC00000781,CUST000223,SAVINGS,EUR,371331.73,5000,2017-03-08,,ACTIVE,BR849,2025-02-19 13:56:00+00:00
ACC00000782,CUST000178,CURRENT,USD,383083.84,5000,2022-06-07,,ACTIVE,BR137,2025-03-03 14:46:00+00:00
ACC00000783,CUST000167,CURRENT,USD,421951.36,0,2024-02-19,,ACTIVE,BR644,2025-04-08 14:24:00+00:00
ACC00000784,CUST000100,SAVINGS,GBP,91274.43,10000,2026-04-18,,DORMANT,BR856,2025-04-19 11:21:00+00:00
ACC00000785,CUST000380,CURRENT,GBP,300037.19,50000,2017-04-07,,FROZEN,BR505,2024-11-29 21:25:00+00:00
ACC00000786,CUST000405,CURRENT,GBP,64621.89,0,2026-04-06,,ACTIVE,BR354,2024-05-16 23:33:00+00:00
ACC00000787,CUST000040,CURRENT,USD,426774.6,5000,2018-05-15,,ACTIVE,BR279,2024-07-29 07:13:00+00:00
ACC00000788,CUST000462,SAVINGS,USD,356673.61,25000,2015-07-14,,ACTIVE,BR186,2025-12-30 06:36:00+00:00
ACC00000789,CUST000383,INVESTMENT,GBP,269278.45,25000,2023-07-28,,ACTIVE,BR647,2024-07-18 23:42:00+00:00
ACC00000790,CUST000284,CURRENT,GBP,126873.4,5000,2025-09-12,,ACTIVE,BR196,2026-03-13 19:23:00+00:00
ACC00000791,CUST000047,LOAN,GBP,383888.43,0,2015-11-03,,ACTIVE,BR229,2025-04-19 17:55:00+00:00
ACC00000792,CUST000402,CURRENT,GBP,137331.86,0,2021-07-04,,ACTIVE,BR844,2026-02-21 13:23:00+00:00
ACC00000793,CUST000350,CURRENT,GBP,170049.34,10000,2018-08-13,,ACTIVE,BR248,2025-10-21 09:13:00+00:00
ACC00000794,CUST000049,LOAN,USD,498405.38,25000,2018-05-26,,ACTIVE,BR748,2025-02-06 04:30:00+00:00
ACC00000795,CUST000156,CURRENT,USD,472636.58,5000,2025-05-21,,CLOSED,BR605,2024-04-21 17:41:00+00:00
ACC00000796,CUST000323,SAVINGS,GBP,410039.96,0,2016-10-07,,ACTIVE,BR541,2025-04-08 09:57:00+00:00
ACC00000797,CUST000384,CURRENT,GBP,377692.07,0,2017-02-03,,ACTIVE,BR381,2026-05-02 19:26:00+00:00
ACC00000798,CUST000236,SAVINGS,USD,1004.81,50000,2020-03-12,,ACTIVE,BR453,2024-02-22 06:13:00+00:00
ACC00000799,CUST000474,CURRENT,GBP,325315.97,10000,2019-11-02,,DORMANT,BR569,2024-12-11 17:56:00+00:00
ACC00000800,CUST000072,SAVINGS,GBP,494583.69,50000,2018-02-27,,ACTIVE,BR805,2024-06-09 21:24:00+00:00
