transaction_id,account_id,transaction_date,value_date,transaction_type,amount,currency,merchant_category_code,counterparty_id,channel,reference,last_updated_ts
TXN0000003710,ACC00000053,2024-11-24 00:26:00+00:00,2024-10-23 11:09:00+00:00,CREDIT,602.8,GBP,4452,CP7418,POS,REFST0QBT34YB,2025-07-30 02:16:00+00:00
TXN0000003711,ACC00000413,2024-05-30 21:37:00+00:00,2025-08-06 12:06:00+00:00,CREDIT,537.3,GBP,5228,CP6241,ONLINE,REFGVL3FW80VR,2025-05-02 17:08:00+00:00
TXN0000003712,ACC00000561,2024-04-27 21:59:00+00:00,2024-12-17 02:17:00+00:00,DEBIT,402.34,GBP,8475,CP9788,BRANCH,REF002V4AVJO5,2024-12-17 03:37:00+00:00
TXN0000003713,ACC00000476,2025-04-23 19:08:00+00:00,2024-07-16 13:38:00+00:00,CREDIT,636.98,GBP,3057,CP2656,POS,REFUQ4HMWTHL5,2025-08-28 21:37:00+00:00
TXN0000003714,ACC00000459,2025-02-03 10:51:00+00:00,2025-04-13 08:22:00+00:00,DEBIT,1738.82,EUR,6103,CP6579,POS,REFFTGLN1UR07,2024-03-15 23:15:00+00:00
TXN0000003715,ACC00000438,2024-03-06 14:13:00+00:00,2025-04-10 22:33:00+00:00,DEBIT,250.4,GBP,9545,CP1839,ATM,REF3S7BZ5OU70,2026-03-22 23:32:00+00:00
TXN0000003716,ACC00000034,2024-06-14 16:07:00+00:00,2024-08-04 10:04:00+00:00,DEBIT,594.37,GBP,7871,CP9674,POS,REF7GD8R31FJ1,2026-02-20 12:52:00+00:00
TXN0000003717,ACC00000433,2025-03-13 04:43:00+00:00,2025-04-08 18:56:00+00:00,CREDIT,759.16,EUR,9522,CP2918,ONLINE,REFYMMWMC7JH5,2026-03-09 15:16:00+00:00
TXN0000003718,ACC00000727,2025-09-21 02:47:00+00:00,2025-07-13 06:41:00+00:00,DEBIT,236.28,GBP,9350,CP6076,ONLINE,REFZZAQXHIJHP,2025-04-11 23:41:00+00:00
TXN0000003719,ACC00000003,2024-02-24 23:32:00+00:00,2025-05-28 14:45:00+00:00,DEBIT,138.83,GBP,4175,CP5516,POS,REF6E30130X30,2024-04-20 13:23:00+00:00
TXN0000003720,ACC00000321,2025-05-15 07:52:00+00:00,2024-04-01 21:15:00+00:00,DEBIT,886.11,USD,3717,CP5842,POS,REFW3OQ5H98CH,2026-03-30 07:48:00+00:00
TXN0000003721,ACC00000667,2025-09-25 04:10:00+00:00,2024-12-02 11:25:00+00:00,CREDIT,2156.12,GBP,3642,CP2888,ONLINE,REF48RPBB4GRI,2025-06-29 00:32:00+00:00
TXN0000003722,ACC00000117,2024-04-10 18:35:00+00:00,2025-03-10 19:27:00+00:00,DEBIT,937.58,GBP,6447,,ONLINE,REFJYAH9MCK3D,2024-12-09 19:03:00+00:00
TXN0000003723,ACC00000218,2024-09-09 12:36:00+00:00,2024-09-10 21:13:00+00:00,DEBIT,678.02,GBP,4623,CP1065,POS,REFGMJOWG5O8W,2026-01-29 08:04:00+00:00
TXN0000003724,ACC00000355,2024-03-18 10:28:00+00:00,2026-04-07 17:45:00+00:00,DEBIT,29.58,GBP,6515,CP5417,ATM,REFSM67HIWPWU,2025-08-30 10:23:00+00:00
TXN0000003725,ACC00000331,2024-08-11 21:29:00+00:00,2026-04-04 18:22:00+00:00,DEBIT,223.73,GBP,1430,CP1748,POS,REF29PUGR5DCG,2026-02-10 14:49:00+00:00
TXN0000003726,ACC00000679,2025-03-21 15:07:00+00:00,2025-12-28 23:34:00+00:00,DEBIT,1243.59,USD,4018,CP7924,ATM,REFAES1O4JH9U,2024-08-10 13:36:00+00:00
TXN0000003727,ACC00000084,2026-03-02 00:22:00+00:00,2025-03-23 21:16:00+00:00,DEBIT,949.96,USD,3981,CP7922,POS,REF55MW08FY5D,2025-05-22 02:33:00+00:00
TXN0000003728,ACC00000182,2024-05-20 18:32:00+00:00,2024-03-10 14:41:00+00:00,DEBIT,231.74,USD,8328,CP9845,ONLINE,REF3JGQEPC00H,2024-02-18 02:43:00+00:00
TXN0000003729,ACC00000262,2025-11-29 14:31:00+00:00,2025-06-30 04:20:00+00:00,CREDIT,216.81,GBP,8306,CP9034,POS,REFZICJYH5VYS,2025-12-26 17:57:00+00:00
TXN0000003730,ACC00000148,2024-01-02 14:41:00+00:00,2025-11-29 12:57:00+00:00,DEBIT,1048.48,USD,5285,CP2195,ATM,REFWTHKPBM4UB,2025-02-02 00:43:00+00:00
TXN0000003731,ACC00000316,2024-10-26 11:54:00+00:00,2024-02-17 22:07:00+00:00,CREDIT,715.89,GBP,7480,,POS,REF10LU04VH8Q,2025-11-18 15:06:00+00:00
TXN0000003732,ACC00000302,2025-09-01 23:39:00+00:00,2025-09-06 19:47:00+00:00,CREDIT,421.26,USD,1120,CP5019,BRANCH,REFHUA8STDYOX,2024-08-06 21:33:00+00:00
TXN0000003733,ACC00000213,2026-01-16 02:23:00+00:00,2025-08-20 03:49:00+00:00,DEBIT,1075.85,GBP,4153,CP1073,POS,REFEHWRH7AOCV,2024-12-11 22:55:00+00:00
TXN0000003734,ACC00000338,2024-07-20 01:16:00+00:00,2026-04-21 23:27:00+00:00,DEBIT,439.26,GBP,4769,CP8196,ATM,REFB026MKT5PK,2024-05-10 00:18:00+00:00
TXN0000003735,ACC00000531,2024-10-07 10:03:00+00:00,2024-05-12 08:55:00+00:00,CREDIT,85.95,EUR,9484,CP7096,ONLINE,REF6SMJ3H9B6S,2025-04-06 21:29:00+00:00
TXN0000003736,ACC00000494,2024-01-11 05:00:00+00:00,2025-03-10 19:19:00+00:00,CREDIT,497.97,GBP,5174,,ONLINE,REFMN1M9Q0IC5,2024-06-22 05:36:00+00:00
TXN0000003737,ACC00000733,2024-05-14 20:24:00+00:00,2025-10-11 15:26:00+00:00,DEBIT,516.18,GBP,9063,CP7443,ONLINE,REFGL9B0C07LG,2025-04-25 11:44:00+00:00
TXN0000003738,ACC00000560,2026-01-30 16:15:00+00:00,2025-12-21 05:37:00+00:00,DEBIT,619.68,EUR,2813,,POS,REFTIOGYD11HD,2026-01-29 14:39:00+00:00
TXN0000003739,ACC00000466,2025-07-27 15:35:00+00:00,2024-07-19 12:51:00+00:00,CREDIT,1187.78,GBP,4599,CP1753,POS,REFW0EKS0YDA4,2025-02-08 05:11:00+00:00
TXN0000003740,ACC00000558,2025-09-19 01:56:00+00:00,2025-12-01 17:18:00+00:00,CREDIT,426.13,GBP,8812,CP7385,BRANCH,REFK40HNZ6QXV,2024-11-01 10:42:00+00:00
TXN0000003741,ACC00000440,2024-08-06 23:19:00+00:00,2024-05-20 13:33:00+00:00,CREDIT,115.85,USD,1155,CP9312,ONLINE,REFGGB6C3UK17,2025-11-13 22:23:00+00:00
TXN0000003742,ACC00000250,2025-10-15 11:56:00+00:00,2025-01-05 03:31:00+00:00,DEBIT,1480.54,GBP,6562,CP1332,ATM,REFDB20H2KPSC,2025-12-20 17:54:00+00:00
TXN0000003743,ACC00000406,2024-02-26 05:38:00+00:00,2025-08-27 14:12:00+00:00,CREDIT,641.66,EUR,9648,CP8799,ONLINE,REFJ21ZJ9LLEC,2024-08-31 19:56:00+00:00
TXN0000003744,ACC00000454,2024-11-19 16:25:00+00:00,2025-03-20 15:36:00+00:00,DEBIT,360.74,GBP,9095,CP3793,ONLINE,REFIDI4JC4MST,2025-08-26 17:21:00+00:00
TXN0000003745,ACC00000551,2025-04-08 12:03:00+00:00,2026-01-14 19:56:00+00:00,DEBIT,1137.2,GBP,9045,CP2003,POS,REFTW30ENRE2Q,2025-03-17 09:05:00+00:00
TXN0000003746,ACC00000694,2024-08-31 20:49:00+00:00,2024-02-19 02:52:00+00:00,CREDIT,1630.7,GBP,6488,CP1128,ONLINE,REF2Z6JMU25K2,2025-08-18 02:13:00+00:00
TXN0000003747,ACC00000262,2024-02-18 08:00:00+00:00,2024-01-05 04:41:00+00:00,CREDIT,514.0,GBP,3300,,BRANCH,REF1VX7NL7FYG,2024-08-27 18:09:00+00:00
TXN0000003748,ACC00000471,2025-09-11 23:50:00+00:00,2026-04-16 15:52:00+00:00,DEBIT,900.46,GBP,3664,CP1402,POS,REFPEHGFGI2BV,2025-01-24 08:10:00+00:00
TXN0000003749,ACC00000784,2024-07-29 08:26:00+00:00,2024-03-19 19:48:00+00:00,DEBIT,1359.52,USD,3988,CP4901,POS,REFOPACS9M4AG,2025-02-08 17:27:00+00:00
TXN0000003750,ACC00000643,2025-12-02 22:29:00+00:00,2024-02-29 21:50:00+00:00,DEBIT,546.52,USD,2351,CP9981,ATM,REFATOXAYKTMJ,2024-01-16 08:52:00+00:00
TXN0000003751,ACC00000040,2025-11-26 11:19:00+00:00,2025-09-27 10:54:00+00:00,DEBIT,541.94,USD,3624,CP2533,ATM,REF1EUQO7GO8F,2024-05-17 07:56:00+00:00
TXN0000003752,ACC00000100,2025-10-02 02:34:00+00:00,2026-01-07 23:43:00+00:00,DEBIT,52.7,GBP,1739,CP8729,POS,REFJ6B370GUNI,2026-01-13 19:49:00+00:00
TXN0000003753,ACC00000108,2025-12-29 23:09:00+00:00,2024-05-10 00:12:00+00:00,CREDIT,400.86,GBP,1549,CP1391,ONLINE,REFX5KD7926PW,2025-06-14 21:41:00+00:00
TXN0000003754,ACC00000480,2024-09-02 13:34:00+00:00,2025-07-06 21:29:00+00:00,CREDIT,1378.42,GBP,6003,,POS,REFBAG6ZHSXI5,2025-09-19 18:50:00+00:00
TXN0000003755,ACC00000145,2025-06-01 03:02:00+00:00,2024-06-11 03:58:00+00:00,CREDIT,935.8,EUR,1200,CP6910,ONLINE,REF7OZJ5D6451,2024-04-29 08:15:00+00:00
TXN0000003756,ACC00000676,2024-03-18 07:53:00+00:00,2024-05-11 03:49:00+00:00,CREDIT,563.47,GBP,3462,CP9533,ONLINE,REFPMB3TJVRQ2,2026-03-04 09:33:00+00:00
TXN0000003757,ACC00000625,2025-07-16 21:08:00+00:00,2026-03-31 11:40:00+00:00,DEBIT,1167.47,GBP,4519,CP3214,ATM,REFRYK4EXK6EW,2024-01-06 18:59:00+00:00
TXN0000003758,ACC00000796,2025-04-02 05:04:00+00:00,2024-03-18 18:02:00+00:00,CREDIT,467.47,EUR,5607,CP4911,ONLINE,REFFGHAD2OMWP,2024-12-11 08:21:00+00:00
TXN0000003759,ACC00000198,2024-02-19 10:06:00+00:00,2025-10-11 08:57:00+00:00,DEBIT,691.63,USD,3176,CP3759,ONLINE,REFZYMH8M583X,2025-12-19 03:21:00+00:00
TXN0000003760,ACC00000743,2024-09-06 07:17:00+00:00,2024-12-26 23:50:00+00:00,CREDIT,563.81,GBP,1773,CP3524,ONLINE,REF9R8C5E3Z19,2025-02-27 10:44:00+00:00
TXN0000003761,ACC00000712,2025-01-19 01:06:00+00:00,2025-01-26 05:52:00+00:00,CREDIT,513.82,GBP,4075,CP9228,BRANCH,REFC575DI7VYO,2025-06-14 09:14:00+00:00
TXN0000003762,ACC00000036,2025-07-12 09:10:00+00:00,2024-11-08 23:17:00+00:00,DEBIT,153.68,GBP,4704,CP2316,POS,REFB4WEYYLS2K,2025-06-08 17:45:00+00:00
TXN0000003763,ACC00000091,2024-06-01 00:06:00+00:00,2025-03-03 22:11:00+00:00,CREDIT,801.63,USD,9929,CP9033,ONLINE,REF3XAOHYT4SZ,2024-10-17 02:00:00+00:00
TXN0000003764,ACC00000380,2024-08-28 17:42:00+00:00,2024-06-03 01:06:00+00:00,DEBIT,52.7,EUR,8840,CP1741,POS,REFGI5877O7ZP,2025-01-03 10:19:00+00:00
TXN0000003765,ACC00000338,2025-07-14 05:23:00+00:00,2025-02-04 10:27:00+00:00,DEBIT,456.12,USD,4453,,ONLINE,REFZRUG8JN57K,2025-11-02 01:35:00+00:00
TXN0000003766,ACC00000583,2026-03-26 07:11:00+00:00,2025-02-21 06:40:00+00:00,CREDIT,1051.2,GBP,5943,CP4661,ONLINE,REFE95FLHTA43,2026-04-08 14:57:00+00:00
TXN0000003767,ACC00000182,2024-02-02 17:47:00+00:00,2026-03-21 07:38:00+00:00,DEBIT,579.49,GBP,7110,CP7335,POS,REFVJK8FL2OFW,2026-01-14 13:49:00+00:00
TXN0000003768,ACC00000477,2024-07-20 21:46:00+00:00,2024-08-05 21:22:00+00:00,DEBIT,626.38,USD,4443,CP5136,POS,REFVRTD888W0J,2025-05-15 08:45:00+00:00
TXN0000003769,ACC00000603,2024-03-19 21:24:00+00:00,2024-02-07 16:09:00+00:00,CREDIT,1532.58,USD,6880,CP4664,POS,REF3SO4ASLRTJ,2025-01-01 18:39:00+00:00
TXN0000003770,ACC00000445,2025-06-19 03:46:00+00:00,2024-10-21 06:46:00+00:00,CREDIT,836.47,GBP,1538,CP7298,POS,REFA3YSIM53VV,2025-08-24 00:10:00+00:00
TXN0000003771,ACC00000316,2026-03-09 20:26:00+00:00,2024-05-14 12:08:00+00:00,DEBIT,1206.1,EUR,1890,,ONLINE,REFGVVS3ORVF3,2025-04-19 01:52:00+00:00
TXN0000003772,ACC00000337,2024-08-15 13:53:00+00:00,2024-11-26 07:43:00+00:00,CREDIT,679.52,USD,3052,CP4489,ATM,REFZVA3TPPZMJ,2024-05-18 09:40:00+00:00
TXN0000003773,ACC00000199,2024-01-10 07:34:00+00:00,2025-07-05 02:17:00+00:00,CREDIT,1479.05,GBP,2588,CP8764,BRANCH,REFAR1PG7PDGP,2024-12-21 12:09:00+00:00
TXN0000003774,ACC00000781,2025-08-01 21:42:00+00:00,2024-01-15 07:03:00+00:00,CREDIT,885.88,EUR,6142,CP5575,ATM,REFGGBKV1RTT0,2024-06-08 22:21:00+00:00
TXN0000003775,ACC00000519,2025-11-27 02:41:00+00:00,2025-10-20 15:20:00+00:00,DEBIT,743.97,EUR,7739,CP3384,ONLINE,REF97OQ3Q9628,2025-08-24 20:09:00+00:00
TXN0000003776,ACC00000081,2025-12-19 15:15:00+00:00,2024-11-16 19:48:00+00:00,DEBIT,1381.95,GBP,4930,CP8884,POS,REFCJ1NT8X9M3,2025-03-05 23:54:00+00:00
TXN0000003777,ACC00000464,2026-01-25 12:38:00+00:00,2025-06-23 09:04:00+00:00,DEBIT,751.68,EUR,9897,CP3267,ATM,REFL57DJ1XCPX,2026-04-04 23:53:00+00:00
TXN0000003778,ACC00000263,2024-01-13 14:47:00+00:00,2025-11-19 08:57:00+00:00,CREDIT,247.85,USD,4248,CP7943,POS,REFBLCI0ETN83,2026-02-04 07:59:00+00:00
TXN0000003779,ACC00000480,2025-06-06 18:45:00+00:00,2024-06-12 01:09:00+00:00,DEBIT,1005.93,GBP,7601,CP8845,BRANCH,REFDO9KL0NQ4Z,2024-11-05 19:31:00+00:00
TXN0000003780,ACC00000304,2024-11-09 20:31:00+00:00,2024-10-16 16:19:00+00:00,DEBIT,266.0,USD,7186,CP5053,ONLINE,REFO7NPLGIHJF,2024-03-29 10:21:00+00:00
TXN0000003781,ACC00000007,2025-03-14 15:11:00+00:00,2024-07-13 11:03:00+00:00,DEBIT,1124.09,EUR,7807,CP4592,ONLINE,REFMTX1JOVDKQ,2025-12-11 02:12:00+00:00
TXN0000003782,ACC00000020,2024-02-17 01:01:00+00:00,2025-05-14 08:23:00+00:00,DEBIT,1370.72,GBP,5584,CP4867,BRANCH,REFMS1XWKZ2IE,2024-10-03 10:05:00+00:00
TXN0000003783,ACC00000525,2024-12-28 04:05:00+00:00,2024-01-15 23:38:00+00:00,CREDIT,564.09,GBP,4092,CP7205,ATM,REFUJKA6HPC3L,2025-06-05 00:31:00+00:00
TXN0000003784,ACC00000458,2024-09-20 22:45:00+00:00,2024-08-05 23:55:00+00:00,DEBIT,464.69,GBP,7669,,POS,REF86E95NM3M6,2025-03-01 02:51:00+00:00
TXN0000003785,ACC00000646,2024-04-12 01:30:00+00:00,2024-09-09 05:32:00+00:00,DEBIT,962.43,GBP,6551,CP4552,ONLINE,REFFFN60A5GW7,2025-05-21 15:38:00+00:00
TXN0000003786,ACC00000239,2024-01-10 14:07:00+00:00,2024-02-25 18:40:00+00:00,CREDIT,472.46,GBP,9319,CP3456,POS,REFFXZ6KN9C04,2025-03-02 16:41:00+00:00
TXN0000003787,ACC00000778,2025-03-20 07:17:00+00:00,2025-08-01 19:50:00+00:00,CREDIT,616.63,USD,7148,CP6411,ONLINE,REFEDDHO0E7FR,2024-02-08 01:01:00+00:00
TXN0000003788,ACC00000201,2025-07-28 11:55:00+00:00,2025-04-21 00:08:00+00:00,CREDIT,300.25,USD,5983,CP9173,ONLINE,REF6GKD451KDG,2024-05-22 10:58:00+00:00
TXN0000003789,ACC00000038,2026-03-24 00:50:00+00:00,2024-09-28 08:00:00+00:00,DEBIT,460.89,USD,2161,CP6798,ONLINE,REFUUQE5QH4PC,2024-06-04 04:56:00+00:00
TXN0000003790,ACC00000737,2025-10-31 21:34:00+00:00,2024-11-05 06:05:00+00:00,CREDIT,542.14,GBP,8858,CP6000,POS,REFY8MIBFWT16,2024-05-28 13:26:00+00:00
TXN0000003791,ACC00000799,2025-09-13 10:06:00+00:00,2024-01-25 19:00:00+00:00,CREDIT,197.87,USD,9880,CP2173,ATM,REFOO44TIS30W,2024-09-25 18:31:00+00:00
TXN0000003792,ACC00000546,2024-07-03 06:29:00+00:00,2025-04-24 15:06:00+00:00,DEBIT,705.34,GBP,6260,CP4587,ONLINE,REFJ2ZKL7KVUJ,2025-10-01 16:26:00+00:00
TXN0000003793,ACC00000220,2024-01-07 16:23:00+00:00,2025-11-16 17:11:00+00:00,DEBIT,1603.28,USD,2871,,ATM,REFNH46RLF4XG,2026-05-03 23:19:00+00:00
TXN0000003794,ACC00000723,2024-03-23 03:56:00+00:00,2024-08-29 21:21:00+00:00,CREDIT,335.84,EUR,4602,CP9310,ONLINE,REF33I9WD6T7O,2025-08-04 04:19:00+00:00
TXN0000003795,ACC00000690,2026-03-10 18:48:00+00:00,2025-12-20 22:15:00+00:00,DEBIT,1363.77,GBP,6072,CP2371,ATM,REF4HJ0FTQY76,2025-03-11 10:59:00+00:00
TXN0000003796,ACC00000491,2024-03-23 19:16:00+00:00,2024-05-12 15:30:00+00:00,CREDIT,159.47,GBP,5812,CP9446,POS,REF3W9FQ4N84U,2025-10-01 21:26:00+00:00
TXN0000003797,ACC00000346,2026-03-28 20:19:00+00:00,2025-10-06 20:14:00+00:00,DEBIT,263.16,USD,6164,CP3348,ATM,REF27IAE2PTUE,2024-10-19 10:26:00+00:00
TXN0000003798,ACC00000329,2025-01-05 08:59:00+00:00,2025-05-16 13:22:00+00:00,CREDIT,883.96,GBP,6255,CP3330,ONLINE,REF45MKH33P9A,2026-03-08 01:00:00+00:00
TXN0000003799,ACC00000262,2025-01-07 13:38:00+00:00,2024-12-17 08:28:00+00:00,DEBIT,782.76,USD,5057,CP3794,ONLINE,REFYXCW8L398H,2024-03-12 10:59:00+00:00
TXN0000003800,ACC00000349,2025-04-28 04:39:00+00:00,2025-02-11 02:28:00+00:00,DEBIT,477.95,USD,3647,CP4709,ONLINE,REFDKY5M610GQ,2025-01-01 17:06:00+00:00
TXN0000003801,ACC00000130,2025-02-08 11:21:00+00:00,2024-05-10 14:22:00+00:00,CREDIT,49.9,GBP,7387,CP9065,ONLINE,REFWXQ825X87K,2025-01-12 10:26:00+00:00
TXN0000003802,ACC00000657,2025-02-02 03:38:00+00:00,2025-05-02 07:21:00+00:00,CREDIT,71.52,GBP,9159,CP3250,POS,REFBTCXFRAIH0,2026-04-03 00:02:00+00:00
TXN0000003803,ACC00000746,2024-07-09 14:27:00+00:00,2024-11-24 09:35:00+00:00,CREDIT,1075.37,USD,9148,CP9327,ONLINE,REFN4WX9C9GOV,2025-05-03 18:00:00+00:00
TXN0000003804,ACC00000252,2025-05-25 02:15:00+00:00,2024-04-19 09:29:00+00:00,DEBIT,626.48,GBP,4111,CP1510,ONLINE,REFHSTYH1SS9R,2025-03-23 12:39:00+00:00
TXN0000003805,ACC00000693,2025-03-25 14:46:00+00:00,2024-04-09 05:58:00+00:00,CREDIT,273.34,USD,9054,CP4610,ONLINE,REF4RNAMATO1Q,2025-08-04 22:42:00+00:00
TXN0000003806,ACC00000393,2025-12-01 03:44:00+00:00,2025-02-02 13:27:00+00:00,DEBIT,2440.45,USD,6165,CP5288,ATM,REFRYE76VOJI9,2025-01-24 22:38:00+00:00
TXN0000003807,ACC00000355,2026-02-12 21:32:00+00:00,2024-04-18 10:57:00+00:00,DEBIT,2069.45,EUR,6105,CP1591,ONLINE,REFRXW6R2K5GV,2025-01-01 14:41:00+00:00
TXN0000003808,ACC00000431,2025-05-27 13:48:00+00:00,2025-11-30 07:37:00+00:00,DEBIT,807.61,USD,3558,CP3886,ATM,REFBNVJ25V6O0,2025-05-30 05:53:00+00:00
TXN0000003809,ACC00000024,2024-05-24 13:15:00+00:00,2024-08-10 18:47:00+00:00,DEBIT,558.49,USD,9873,CP7676,POS,REFKXI49DAC25,2025-08-14 11:06:00+00:00
TXN0000003810,ACC00000361,2025-08-21 11:25:00+00:00,2024-05-10 19:17:00+00:00,CREDIT,2522.72,GBP,4424,CP9742,BRANCH,REFYAXFP64NIR,2024-07-14 07:16:00+00:00
TXN0000003811,ACC00000763,2024-04-19 04:47:00+00:00,2024-07-02 14:45:00+00:00,CREDIT,394.87,USD,2453,CP2359,ONLINE,REF9KIYPRHG6P,2025-08-29 02:26:00+00:00
TXN0000003812,ACC00000615,2025-02-15 12:59:00+00:00,2024-02-22 04:04:00+00:00,DEBIT,1328.41,GBP,9249,CP6726,BRANCH,REF61VDSUNTTH,2025-12-12 17:20:00+00:00
TXN0000003813,ACC00000772,2026-03-05 14:34:00+00:00,2024-12-20 01:59:00+00:00,CREDIT,1935.77,USD,9906,CP6106,POS,REFRHBTBPM32H,2024-07-21 17:34:00+00:00
TXN0000003814,ACC00000154,2024-08-12 00:23:00+00:00,2025-10-19 03:13:00+00:00,CREDIT,653.45,GBP,9607,CP6012,ONLINE,REFNRFHTHSUFJ,2024-05-29 16:02:00+00:00
TXN0000003815,ACC00000406,2025-01-07 15:13:00+00:00,2024-09-17 07:40:00+00:00,CREDIT,547.33,GBP,7453,CP8590,POS,REF7ED9ADK6H6,2025-06-10 05:06:00+00:00
TXN0000003816,ACC00000487,2025-04-14 03:12:00+00:00,2024-09-12 18:03:00+00:00,CREDIT,100.98,GBP,2782,CP9015,ONLINE,REFUMG0LZBWRV,2024-09-14 03:57:00+00:00
TXN0000003817,ACC00000341,2025-07-11 16:30:00+00:00,2025-03-23 05:30:00+00:00,DEBIT,936.04,USD,7513,CP4082,POS,REFN84XYBH02A,2025-03-20 16:32:00+00:00
TXN0000003818,ACC00000195,2026-02-04 09:52:00+00:00,2025-09-25 23:34:00+00:00,DEBIT,30.85,GBP,7861,CP4786,ONLINE,REFQBEFP58K1U,2025-10-20 11:34:00+00:00
TXN0000003819,ACC00000626,2024-02-17 05:46:00+00:00,2025-09-19 20:56:00+00:00,DEBIT,1221.46,GBP,7554,CP5157,ONLINE,REFQ37G8OIP8C,2025-06-30 07:49:00+00:00
TXN0000003820,ACC00000207,2024-05-23 06:43:00+00:00,2024-12-04 16:11:00+00:00,CREDIT,89.41,GBP,4761,CP4322,POS,REFQSJMUVK2HZ,2025-04-04 13:13:00+00:00
TXN0000003821,ACC00000324,2025-11-02 22:48:00+00:00,2024-10-21 14:30:00+00:00,DEBIT,1305.42,GBP,4995,CP6783,POS,REFP0CD46XTSP,2026-02-07 13:49:00+00:00
TXN0000003822,ACC00000306,2024-10-22 21:24:00+00:00,2024-07-12 06:45:00+00:00,CREDIT,28.56,USD,5905,CP8330,ATM,REF10O8QLG4KJ,2025-04-11 05:52:00+00:00
TXN0000003823,ACC00000105,2024-03-11 09:19:00+00:00,2026-05-02 18:04:00+00:00,DEBIT,623.67,GBP,4027,CP4586,POS,REFM3ORL26GWH,2025-12-08 07:57:00+00:00
TXN0000003824,ACC00000507,2026-03-17 12:56:00+00:00,2026-05-01 04:38:00+00:00,DEBIT,850.6,EUR,9391,CP6575,ATM,REFNX88W12LSA,2024-11-20 06:06:00+00:00
TXN0000003825,ACC00000617,2025-01-25 05:31:00+00:00,2025-09-10 01:14:00+00:00,DEBIT,798.57,EUR,1568,,ONLINE,REFKLCZF28XEH,2025-05-12 04:04:00+00:00
TXN0000003826,ACC00000270,2025-03-10 06:46:00+00:00,2025-04-05 03:44:00+00:00,DEBIT,227.84,USD,2338,CP4209,ONLINE,REFZ4X4Q1QA95,2026-01-09 20:15:00+00:00
TXN0000003827,ACC00000232,2024-08-11 00:18:00+00:00,2025-09-06 03:09:00+00:00,DEBIT,1126.72,USD,2595,CP2250,ONLINE,REFW0WFUHW24D,2024-03-15 02:00:00+00:00
TXN0000003828,ACC00000087,2025-11-27 03:04:00+00:00,2025-03-28 11:38:00+00:00,DEBIT,443.75,GBP,6556,CP7379,ONLINE,REFP6ROZWSUXH,2025-04-05 14:03:00+00:00
TXN0000003829,ACC00000507,2026-04-04 14:26:00+00:00,2024-09-05 18:44:00+00:00,CREDIT,59.18,GBP,5253,CP2865,ONLINE,REFYHQQOCSWY7,2024-03-23 07:38:00+00:00
TXN0000003830,ACC00000483,2026-03-08 03:43:00+00:00,2026-03-17 11:20:00+00:00,CREDIT,1482.17,GBP,2841,CP7883,ATM,REFXWRSL3HS1G,2024-03-26 01:04:00+00:00
TXN0000003831,ACC00000278,2024-11-01 05:40:00+00:00,2025-04-18 21:58:00+00:00,DEBIT,124.7,USD,7211,CP7246,POS,REF35IJO6WVBM,2024-09-08 08:58:00+00:00
TXN0000003832,ACC00000741,2025-11-18 03:23:00+00:00,2024-03-30 09:51:00+00:00,DEBIT,427.08,GBP,9366,CP7196,POS,REF3AM59MUQKS,2025-11-28 04:53:00+00:00
TXN0000003833,ACC00000008,2024-07-09 09:32:00+00:00,2024-07-04 02:50:00+00:00,CREDIT,690.29,USD,3821,CP6767,ONLINE,REFDNIDFV4C46,2026-01-08 08:59:00+00:00
TXN0000003834,ACC00000746,2024-08-20 03:38:00+00:00,2026-01-27 02:26:00+00:00,DEBIT,134.31,GBP,5838,CP1572,ATM,REFMW5VWZKL8R,2025-06-25 22:16:00+00:00
TXN0000003835,ACC00000341,2025-02-10 17:47:00+00:00,2025-11-20 05:11:00+00:00,DEBIT,787.14,GBP,8608,CP2754,POS,REFJHJSKJE6AY,2025-03-23 01:11:00+00:00
TXN0000003836,ACC00000685,2025-03-07 06:56:00+00:00,2024-02-04 22:25:00+00:00,DEBIT,712.36,GBP,8476,CP8845,ONLINE,REF2RSFY87PUF,2025-12-17 20:12:00+00:00
TXN0000003837,ACC00000095,2025-03-01 08:30:00+00:00,2025-10-31 23:43:00+00:00,CREDIT,1108.56,GBP,1093,,POS,REFKUW5CK3H76,2025-05-30 04:16:00+00:00
TXN0000003838,ACC00000122,2024-01-28 08:24:00+00:00,2024-11-29 19:05:00+00:00,DEBIT,989.21,GBP,6836,CP2422,ONLINE,REFMRYFV3SGNQ,2024-11-20 05:45:00+00:00
TXN0000003839,ACC00000145,2024-11-16 12:34:00+00:00,2024-02-16 00:45:00+00:00,DEBIT,2161.9,USD,5245,CP4655,POS,REFS3NF68VLTJ,2024-05-17 07:51:00+00:00
TXN0000003840,ACC00000610,2025-08-01 12:37:00+00:00,2024-10-09 08:12:00+00:00,DEBIT,407.93,GBP,2864,CP4711,ONLINE,REF4VNU5TD9UB,2025-02-27 17:48:00+00:00
TXN0000003841,ACC00000362,2025-06-06 15:59:00+00:00,2025-02-07 08:56:00+00:00,CREDIT,575.86,USD,2157,CP7479,ONLINE,REFW6GZTAQ6GL,2025-03-18 19:00:00+00:00
TXN0000003842,ACC00000772,2024-01-23 06:24:00+00:00,2024-08-08 12:17:00+00:00,DEBIT,263.1,USD,5270,CP7093,POS,REFPGUT1PV0BS,2025-11-14 20:42:00+00:00
